2:3981 12571 7672 483 615 917 5034 7545
0:2445 2914 1395 5690 5282 2900 1747 5265
0:740 830 746 2691 1203 6802 2123 1115
0:2445 2914 3981 135 1395 3660 5690 120
0:3981 9103 7545 9966 10605 14177 8504 7922
0:6653 6028 914 3760 5912 1980 1903 1759
0:1213 453 921 2221 521 2240 1181 17
0:1090 6164 2470 2691 3981 14607 746 709
0:1987 230 504 5772 378 172 1888 509
3:12571 7672 746 917 2472 2715 3236 1995
0:1115 2691 672 10071 2944 1673 7076 9854
1:28 14 477 1200 746 380 11567 27
0:1395 2914 2445 5690 1401 2900 9597 5265
2:12571 4808 6294 11887 2712 9026 10681 11216
0:14782 767 10632 16475 13301 3088 15865 13410
0:3981 11216 6294 14607 10681 4808 7545 5120
0:1213 921 2221 1203 2240 453 521 2008
1:1755 5152 1766 2240 1175 1980 1177 6080
3:1673 3591 62 5944 247 4968 977 446
0:11571 16084 15041 16105 11577 11701 5437 15134
1:14782 767 10632 16475 3088 13301 13078 5098
0:7786 4808 1903 1380 2985 746 3091 1747
0:1137 701 2159 4349 4743 1141 2164 479
1:6314 6028 3760 4197 4298 9727 914 9647
1:9103 3981 7545 1264 335 906 8160 755
3:3981 9103 7545 615 5034 7922 9966 9164
0:2593 2589 971 4479 1038 954 5400 4326
1:5459 9271 11138 12891 11264 9362 16045 13822
0:14607 3096 6314 3981 16045 845 6087 5034
0:3981 1395 5690 2914 9103 4130 2445 7922
1:11538 6729 9914 5108 10635 1190 7156 697
2:16045 16318 16666 14607 4179 15358 1190 14782
0:8721 755 2087 8080 12548 3383 4498 773
0:3981 755 9103 8721 12469 7545 2489 7170
0:1213 521 1181 921 1203 453 1898 2008
0:1673 3591 2944 5944 4805 3191 4518 441
0:281 2798 655 814 6971 267 430 283
4:2462 2489 3175 243 2794 4281 2759 2788
1:16045 6359 14607 4179 1538 12244 1890 15113
1:14607 14715 13863 16520 13911 14988 15856 16318
1:4689 426 1090 4946 8028 1181 5267 521
0:755 1665 2433 453 3414 17 8721 1213
0:7790 1700 937 1862 6297 731 6862 1408
0:7790 937 3064 5570 6297 6862 14035 5662
2:746 28 12571 2691 483 14 477 27
1:1987 230 5772 504 509 176 1888 1137
0:7142 1665 8411 888 2240 666 8177 2609
1:15531 13410 13863 14715 14276 15263 15184 14988
2:12571 27 28 746 2411 2389 483 11887
6:7646 1115 10978 7768 7933 11285 353 2292
0:655 971 4137 814 5400 4001 953 954
0:2216 42 755 709 43 8906 4020 4179
0:6294 12571 10681 11216 14607 9026 3981 5120
0:7049 3804 1199 14758 14607 3440 2583 6041
1:1937 628 1673 2446 807 767 1090 9790
1:12571 7672 3981 4808 6294 746 2472 11887
3:453 17 1213 2221 521 226 16 2216
0:1005 7049 5161 772 5270 12082 1565 9228
2:5752 2156 3582 3762 989 1700 1439 2167
0:47 11264 1557 50 15 1631 501 777
0:1974 1700 16045 9271 1944 5977 6416 1712
1:1755 1152 1903 914 1147 1370 1379 1828
0:1175 2240 1755 1395 6257 1974 3775 5152
1:14607 16045 14502 16084 14715 15815 16907 16386
1:2446 2087 655 628 807 6437 1403 5039
0:1203 2240 2224 2221 837 2227 2236 1186
1:2221 2235 4069 2240 10065 6218 1213 988
0:2240 4069 7790 1862 988 6297 3818 6218
0:1665 9392 937 7790 2240 3064 5662 988
4:845 14 477 28 15 1199 27 1200
1:16045 4179 16318 14607 15856 15358 845 15677
2:830 1115 2691 740 838 8707 829 828
0:28 14 477 1200 27 2 2411 9953
3:15856 14715 16084 15324 15041 13863 14607 14502
0:1005 7049 520 5161 1199 3804 9228 5270
8:13786 13773 10539 13663 4130 13778 13770 13718
0:3981 9103 7545 755 5034 7170 9164 9966
2:1203 1891 9392 3495 334 2235 2240 4604
2:2355 69 1395 1401 906 3981 2900 335
0:10907 13912 4604 14834 13247 571 6177 14035
4:17 2216 226 453 335 16 3808 3981
0:655 814 281 2798 666 283 6971 430
1:1395 917 5690 3236 2472 2261 1928 2445
1:1665 9392 1009 1891 4689 944 1181 2211
1:47 205 1005 5161 1673 50 11264 4191
2:1090 1937 1944 1113 5312 1114 3319 2164
0:917 3699 1928 28 7672 2715 1903 1773
0:1090 546 5088 426 3293 1755 2489 11350
1:4808 7672 755 8721 3981 12571 369 1928
1:937 7192 7790 1069 6297 1062 1408 6689
1:11571 418 1673 1648 9432 767 3629 4329
0:2691 1115 5690 740 1774 1395 2653 830
2:3591 5977 4620 5919 4968 6416 446 6572
0:921 1203 453 1213 2221 6231 2240 1104
0:13912 7436 1508 4604 15073 8788 11221 14035
0:888 701 1948 1919 2159 1454 3966 5413
0:1673 3591 5944 4805 4968 2944 4620 5919
4:5088 1370 2691 1090 546 6014 1755 3293
0:11798 15324 11256 16045 10927 11250 11138 6654
1:1665 1208 9392 4689 944 1209 2928 2433
0:11571 16084 11577 11701 15041 14657 16105 15253
2:3981 9103 9966 7922 7545 10605 9164 6541
1:16045 4179 14 14607 477 15815 27 1200
0:12526 684 1590 2418 501 1538 888 1673
1:791 4179 16045 1400 2018 1479 3007 845
1:3944 582 971 4137 4001 3752 972 5400
0:14988 13863 11538 15495 6729 9914 14715 3440
0:971 5400 954 4001 4137 972 4579 2902
0:1673 767 2944 684 3591 250 4518 4805
0:1192 2914 1104 2240 2445 1038 1177 135
0:11571 5437 5913 11577 11701 16105 15041 1797
1:1398 709 755 1090 549 1350 773 11027
2:2240 1665 9392 1213 1203 2211 1194 2221
0:16045 15324 14607 13247 13912 14035 10907 14715
3:3981 2489 2462 7545 3660 9392 9103 2794
3:4179 845 16045 11538 9914 13498 15815 12486
0:7810 10836 10787 4516 8477 10170 9491 1700
2:453 921 1213 2221 2240 521 1203 3414
1:701 888 2159 1919 1137 1948 4743 1454
1:9103 9966 14177 10605 12842 7545 3981 13443
1:69 906 2355 1401 5690 1395 335 7545
4:709 755 1350 549 1398 2216 1090 773
2:2164 1937 1090 5820 1137 4958 1113 13027
1:4069 988 6218 4479 3582 9794 1483 9210
0:666 9392 128 677 1891 3319 4689 1009
1:1115 7049 2691 12082 12487 672 16252 5161
0:1673 3591 1557 5919 4968 1944 5977 4620
1:1747 917 1903 7786 2445 4808 3133 1380
1:13786 10539 13773 13663 4130 13778 13770 13718
0:3699 2715 917 1928 4983 5690 13194 4080
1:16084 1673 4518 16239 16386 5161 7049 1557
1:1203 2240 1104 2221 2224 1700 1213 2211
0:701 2164 534 2446 1937 628 1137 888
0:13786 4130 10539 13773 13663 13778 13770 11100
0:7049 1005 3804 5161 2583 6041 1199 2418
0:3591 1673 4968 4620 5919 5977 6416 6063
0:1456 14607 15402 16959 13911 11567 888 14938
1:1700 1944 888 5259 2979 5312 1712 1192
0:3981 1259 1395 5690 561 335 17 6541
1:888 1919 1948 7142 211 1929 701 1454
0:14607 11567 11939 4444 4733 4431 746 1461
1:767 1673 13410 13911 15267 3440 13863 2944
0:4516 9491 8410 7169 11248 12464 8413 14835
2:921 1203 2240 453 5267 1665 1090 2221
0:1009 1208 2235 4069 1665 9392 6218 1203
5:28 2411 477 2216 226 27 15 14
0:247 3981 1937 1090 1181 7545 1009 3414
1:1203 2240 4604 13912 9392 7790 14035 2987
2:1557 4526 7049 11056 9773 16239 1586 7002
0:1673 767 11571 3629 869 4520 369 2661
0:1005 1199 7049 3804 5161 5270 205 2418
0:2446 628 6437 807 3045 5456 2087 5298
0:9234 15267 14607 4179 5804 10614 10525 5842
0:1395 2914 4689 426 1922 5690 2445 1090
0:3981 7545 615 9103 5034 2350 7922 9164
2:6416 3591 5977 4620 1712 4968 5919 1700
0:11571 418 9432 2365 1648 1673 13911 13410
1:888 701 1919 1948 211 1454 3966 2434
0:3591 4620 5977 5919 4968 6416 446 6572
3:11571 1673 672 767 12523 418 13911 5248
2:917 1928 5690 3699 2715 4808 1395 2712
0:9103 8158 3981 14177 9966 11158 10605 7763
1:426 293 109 2293 1767 1937 8028 10824
0:4069 2240 4479 988 6218 3582 9210 4326
2:971 5400 954 4001 4137 972 4579 2902
3:11571 418 7156 8247 11538 10635 5108 1005
3:3981 9103 7545 9966 293 7922 8504 9164
1:7192 1408 1062 571 6677 1069 6297 6689
0:7786 1903 3091 4808 740 830 1380 2000
0:7049 1005 5161 1673 3804 11571 6041 5270
2:4983 3981 2715 5690 3699 4808 4367 2472
0:477 135 14 16045 917 28 1200 2445
1:446 3591 9426 5842 4620 4622 10245 9133
0:14607 1903 16045 4179 42 2365 62 43
1:16127 16115 47 1557 16165 15871 15856 14715
0:16045 14607 12244 4179 6294 6359 15113 8531
2:12082 520 5814 1005 1891 5161 772 2371
0:230 1137 2159 888 1987 5772 701 504
1:4179 1538 12526 10614 14607 15856 6359 2418
0:3981 7545 9103 9966 9164 5034 7922 8504
3:1203 845 837 1199 830 2240 8707 829
3:888 1137 1090 1919 2159 701 2164 1141
0:4689 1891 9392 1665 1009 2166 9133 1181
0:1673 672 767 684 2944 4839 250 1669
0:1152 1755 1090 1192 6257 1937 1903 1147
2:446 4620 3591 5919 9426 13055 2144 445
0:3944 971 4137 582 4001 3752 5400 972
0:11571 15041 16084 14657 13911 15512 11577 16105
0:655 281 2798 814 6971 283 267 4572
1:521 1181 1665 2230 1009 1122 944 2462
1:1673 767 250 2944 5467 684 2240 4518
2:12571 11887 11158 2389 12453 15071 11939 13874
7:13786 10539 13773 4130 13663 13778 13770 13718
0:4731 1038 5920 2593 4729 2589 4370 628
2:2691 10071 1115 639 7969 2470 1370 1259
0:2462 69 2489 2637 2355 243 1283 4281
0:14988 16115 15309 13863 14782 10632 11571 15354
3:888 1919 1948 2434 211 701 1929 1454
1:1203 477 14 4068 10608 15 1192 16045
1:767 14782 10632 16475 3088 13301 15865 5098
0:418 11571 9432 1648 1673 5503 6789 3629
2:3981 6541 483 1213 8158 7922 9103 5034
3:845 740 1115 830 2691 10409 838 8707
1:10555 2549 11762 8490 10351 921 521 1345
0:62 6721 42 63 1500 8906 6850 8134
1:13786 10539 13773 13663 4130 13778 13770 13718
0:767 14782 10632 3088 16475 13078 13301 5098
0:4516 9491 8410 7169 11248 10170 12464 7810
0:446 3591 4620 13055 5919 15267 5977 10245
0:4689 1181 1665 9392 1009 1891 944 1180
2:7049 14092 1538 15856 3591 14607 501 446
0:6028 6080 7200 1980 1755 3739 5926 7790
1:2393 845 15025 10978 2558 6497 3244 6553
0:4069 3582 1483 3762 988 6218 5752 989
2:477 14 28 1200 27 2 746 15
0:1673 3591 5944 4968 4805 2944 5919 4620
4:5690 2715 3699 2292 3016 13194 3236 4983
1:3760 6028 6314 9727 4298 1755 914 845
0:5690 2711 5809 1922 5807 1395 2715 5738
1:2235 247 2216 3414 4069 4689 3582 977
0:5752 989 2167 3762 4640 3582 716 2235
0:830 740 2691 1115 8707 838 829 845
1:1987 230 504 5772 509 1444 1888 378
0:28 27 14 1200 477 15 4030 485
1:4069 3582 3762 988 5752 2235 989 6218
0:888 1948 1919 701 7142 2434 211 1454
0:16318 15267 767 14607 16045 15856 4179 2944
0:3981 7545 2462 2489 14607 9103 243 9164
0:16084 14544 5459 16105 5248 11701 62 14608
0:4808 7786 2712 1380 2985 2653 5690 1928
0:582 3944 971 4137 4001 972 3543 2878
0:845 1203 2240 1903 6869 1755 3091 9647
0:1665 2240 1203 1194 1009 9392 1104 1891
3:28 14 1200 477 27 2 15 6495
0:571 1408 6297 7790 10907 3818 1409 6689
0:1673 767 501 2944 250 4520 3591 684
0:10632 1673 767 14782 13078 3088 13301 2300
0:62 63 6721 16115 15354 14608 1500 47
1:767 1673 13911 2944 672 250 684 3440
0:888 701 1919 1041 10921 1948 3866 211
0:1673 3591 767 2944 5944 501 4805 3191
1:1673 2944 16318 3591 767 4518 250 684
0:655 281 2798 814 2087 6971 283 430
0:16045 16084 14607 14988 4179 9914 16386 7049
0:888 7142 211 1919 12842 1090 1456 2112
1:971 954 5400 4137 4001 972 4579 953
4:7545 3981 9103 615 8160 10605 9164 8158
3:1203 2240 2221 1213 2224 2211 1009 1665
0:1903 3091 845 914 1755 5690 2041 1451
0:5267 16045 2216 3981 2462 453 17 3414
1:47 15197 13410 418 13109 767 11264 2365
4:3981 9103 7922 615 9966 8158 5034 8160
1:14 28 1200 477 11567 746 22 15783
2:3591 1673 4968 5919 4620 441 5977 5944
1:2240 1203 571 3818 1175 568 7790 668
0:2240 418 11571 9432 1648 47 1631 2365
0:27 28 226 483 477 17 14 16
0:15267 767 13911 13410 16318 3440 14607 13863
1:418 47 16115 15354 1648 6204 11571 9432
0:2355 1395 69 755 1401 4484 7545 3981
0:12526 1557 7049 1005 13640 2418 14589 1590
0:1673 3591 3018 7049 4620 446 4968 2678
0:11571 418 3629 2418 1648 1673 9432 47
0:7436 13912 1508 15073 14035 8788 6723 8635
0:11571 11577 15041 14657 11701 418 16105 15512
1:17 2462 226 243 28 477 22 2216
0:2445 2914 3660 135 4780 6393 3569 240
0:14607 755 709 13218 4179 12526 7545 549
0:1152 1903 1755 914 845 1379 1147 14607
4:7545 9103 3981 10605 9966 8160 9164 5034
0:767 13410 3802 4329 13109 15184 13043 14276
1:1200 14 477 28 27 485 2 6495
0:2715 2472 2480 3236 917 12571 3632 13194
1:3981 9103 7545 8158 9966 615 7922 9164
8:13410 13863 14276 13911 15531 15184 14715 15263
1:1005 11571 5161 7049 1673 12082 2371 418
1:755 1090 709 1350 1398 549 773 3120
3:12571 882 2472 881 12055 447 76 2715
2:369 483 2489 239 3981 2462 243 2389
0:2240 4604 13912 10907 7790 6177 14834 16045
0:7049 5161 9228 1005 5270 47 777 772
0:12571 4808 2712 7786 746 1767 11887 2053
2:2446 628 6437 2087 807 3045 5456 5039
0:4130 13786 10539 13773 13663 13778 13770 13718
5:3981 9103 7922 7545 615 6541 5034 9164
0:9966 9103 10605 14177 3981 7545 12842 8158
0:16045 11567 11593 11264 16341 4179 6721 47
0:655 2798 814 281 430 283 4572 6971
1:28 14 477 27 1200 483 485 1353
0:888 1948 1919 7142 701 211 1134 1454
3:17 2216 10681 226 5120 14607 4020 755
0:10351 1345 10555 1213 9000 5855 755 8490
1:13786 10539 13773 4130 13663 13778 13770 13718
0:426 1395 5690 2914 8028 1922 9084 4689
1:755 1919 888 709 1090 4689 453 17
1:3981 9103 7545 9966 7922 9164 5034 8160
1:1937 1987 5175 5772 2609 230 888 504
2:2462 2489 3175 243 2794 2759 4281 2788
0:14607 16045 4179 12244 15815 15113 15324 16318
2:5977 6416 1712 4620 5919 6572 4968 13055
2:6393 2914 2445 3660 4780 2768 4777 240
2:7810 10836 10787 8477 4516 10170 5223 10674
0:10907 13912 571 7790 6297 14035 13247 3818
2:971 5400 954 4137 4001 972 4579 2902
0:230 1987 888 5772 504 2159 1444 172
1:1673 672 767 12523 7647 684 1669 4839
0:888 1090 5259 1590 1203 1700 2166 845
0:5570 1700 6850 3103 8906 7963 7790 15073
0:655 281 2798 814 430 283 6971 4572
3:888 701 1948 1919 1041 7142 5772 230
0:3981 7545 2462 2216 8420 9103 17 7170
0:13912 14035 10907 5123 13247 6653 4604 14166
1:2798 281 655 814 430 286 283 6971
1:2637 5588 1538 249 964 4291 2462 2612
2:3981 746 12571 6294 7545 7672 14607 4808
5:8906 62 6850 1500 42 6721 43 63
2:3981 7545 12571 5034 746 9103 615 7763
1:4069 3762 1483 5752 3582 989 9794 988
1:2240 1665 1974 1203 1009 1104 247 1192
0:28 1200 14 22 27 2 11567 746
0:1665 9392 1203 3495 1891 1009 2928 977
1:628 9790 5267 16045 247 944 807 1665
0:14 477 28 1200 27 746 11567 2
2:5752 989 3582 3762 4069 1483 2167 2178
0:2462 2489 5211 4281 243 1283 2794 3175
1:655 4137 971 953 954 4001 814 2589
0:1700 888 2596 4689 247 791 2979 1350
1:2914 2445 1395 3660 135 6393 4780 5001
0:47 5161 1005 11567 10071 28 2691 15856
3:3981 7545 9103 615 7922 5034 9966 9164
0:971 5400 954 4001 4137 972 4579 953
0:1395 5690 9597 4808 1469 1401 2900 3699
1:14715 13863 15531 14988 14502 15263 13911 16520
1:8394 8540 8679 4435 8678 561 6997 11158
0:1192 11567 477 1200 917 276 3456 2240
0:1755 1980 1767 1451 6653 845 1175 4109
0:4069 2235 988 6218 9210 4479 4326 9794
3:2240 1192 1203 1104 520 1009 1974 9392
0:655 281 2798 814 283 2087 6971 4572
1:4069 2240 988 4479 6218 2235 9210 3582
0:3125 15 1557 14 27 15495 7579 28
1:3108 1181 888 977 447 3926 561 1344
0:11571 47 418 6204 10510 1648 4194 3629
2:888 1919 1948 1041 701 10921 211 7142
1:1400 755 791 3007 2914 1395 1350 2445
1:3762 4069 3582 5752 1439 1483 2235 989
0:3089 1130 1401 9025 1350 1395 2018 2489
0:666 1203 829 845 1199 2240 830 837
2:1538 3839 6359 1890 12526 1350 9579 12244
1:1137 701 4349 2159 4743 888 6953 479
0:1203 2240 1974 1104 2221 1009 2224 837
4:2446 628 226 6437 807 2087 3045 5456
1:1350 1090 921 3839 4450 6231 1538 3710
1:5267 12469 5855 10555 3414 755 10351 11211
0:7156 11538 12523 10635 11571 5108 1190 11493
0:2216 17 226 453 3808 5267 755 6091
2:971 954 5400 4579 4001 972 4137 2902
0:14035 13912 15073 4604 7436 13247 8464 11221
1:628 5175 807 655 5772 1987 9790 1937
0:921 6231 1203 453 1090 1213 1444 521
0:521 2549 249 7734 11762 718 4946 2462
2:2446 628 6437 807 3045 5456 2087 5298
1:1199 1005 7049 3804 3440 845 5161 2583
3:2914 2445 3660 6393 135 4780 240 1395
0:1987 230 504 378 1888 5772 172 509
1:9977 2445 3981 2914 2900 1395 3951 5282
0:11571 15041 13911 14657 16084 11701 13863 15197
0:1673 672 11571 418 4839 5503 684 12523
1:1190 9854 14988 12523 16045 10635 16318 16567
0:10907 6653 7790 14035 4109 6297 1980 13912
1:1673 4518 2944 3591 684 16115 10397 16318
2:888 1919 701 1948 211 1454 2434 1929
1:1005 5161 772 12082 7049 1891 1565 128
0:14782 14502 12115 13410 10632 13301 14715 767
0:971 2589 954 2593 5400 953 4137 2902
0:16045 7810 4516 5327 12170 9491 5223 10170
0:628 14943 807 2446 9790 15097 2087 534
2:701 1948 888 3885 7300 8800 1461 3966
0:28 1200 14 477 746 2 1955 15
1:1261 5120 709 483 882 5034 1858 2057
5:14 1200 28 477 746 2 1955 11567
0:14 477 2489 2462 27 28 2411 2794
4:1673 3591 5944 4620 4968 2944 446 5919
1:10681 9026 12244 14607 8531 5657 3839 4606
0:7790 571 10907 1408 6297 3100 6177 3818
0:888 1948 2434 701 1919 211 1477 1461
1:47 6359 1538 1704 276 9579 16045 501
0:2393 845 2558 15025 28 10978 6497 2559
0:42 8906 43 1500 62 15856 47 1590
6:13863 13410 14715 13911 3440 1009 15531 14276
0:9103 9966 14177 10605 12842 3981 7545 13443
0:3981 9103 7545 9966 7922 11586 10605 8420
2:2691 746 1115 843 7672 3236 2985 1928
0:7790 1755 5912 5926 1767 1766 1980 1451
2:845 12523 672 15025 2393 2418 13323 7076
5:1987 230 504 5772 172 509 378 176
1:62 6721 42 1500 43 63 8906 2620
0:13515 7545 3981 5267 2803 3414 9103 4069
2:672 767 1673 1669 12523 4839 7076 2944
0:5977 3591 6416 5919 4620 4968 6063 6572
0:755 709 2216 3414 1350 549 8721 1090
0:14758 2418 1538 7049 1648 6359 3804 418
0:14502 14607 13863 14715 13410 15531 13911 15815
1:5977 4620 6416 5919 4968 1712 3591 6572
0:28 15783 14 746 1200 11567 9521 16388
0:14559 16045 15082 16341 15461 16146 12614 4516
0:701 2446 1919 888 1916 3966 2087 1192
0:2221 1213 1203 921 453 2240 521 2227
3:3981 6347 7545 615 2350 5034 9103 6294
0:62 6850 13476 5259 1062 1500 6721 63
2:1203 1009 1974 2240 1104 944 1665 2211
0:16084 4503 16386 14544 14715 16105 14988 5161
3:13863 14988 13911 14715 11538 9914 16115 3440
0:1181 1203 9392 1665 1009 1180 1898 1891
6:128 47 15 205 1673 772 28 1557
1:4808 3091 7786 1903 1401 1380 740 2712
0:3981 7545 9103 7922 6541 5034 9966 2489
1:10632 767 1673 47 1704 4191 16318 3199
0:446 247 4620 3591 5919 9426 5842 13055
0:971 954 5400 972 4137 4001 4579 2902
0:1538 3839 2728 921 1090 1890 6359 6231
0:1700 2596 1203 1665 1104 1974 1400 1181
3:13410 13863 15531 14715 14276 13911 15184 14988
3:6721 62 1500 47 11264 6850 63 15
2:14177 9966 12842 9103 10605 12563 2549 3981
1:4516 9491 8410 7169 11248 12464 14835 8413
0:2240 3775 1175 977 1408 7790 3100 571
1:3981 9103 9966 7545 7922 8504 5034 9164
0:1009 9392 1203 944 2240 1104 1665 2211
0:4069 16045 1192 3762 1483 5752 3582 1439
0:5977 4620 6416 5919 1712 6572 4968 3591
1:16045 11264 5459 14502 9271 28 11593 11567
0:1203 2240 921 1104 1213 2221 1181 453
0:3981 9103 9966 7545 7922 10605 14177 8158
4:3981 9103 7922 7545 615 9966 8160 5034
0:755 8721 709 1345 2216 549 5855 6617
0:4808 2712 13534 12571 1928 2261 7786 4421
0:1090 921 6314 6231 888 5267 453 1203
0:13786 10539 13773 4130 13663 13778 13770 13718
0:888 1919 10921 1948 4247 7142 1929 4258
2:477 14 28 1200 483 1353 27 226
0:2446 2087 1403 655 6437 281 5456 628
0:4069 988 6218 3582 4479 2235 1483 3762
1:1673 11571 767 3629 10608 1631 5611 7049
0:655 281 814 2798 1192 10071 283 6971
1:1673 3591 5919 4620 4968 1631 5977 1944
8:13786 10539 13773 4130 13663 13778 13770 13718
2:3981 6294 226 483 12571 6347 17 5120
0:5161 1005 7049 10608 1590 205 47 6304
2:4689 1395 426 5690 1209 1922 1665 1090
0:888 701 1192 2446 628 807 5298 1948
2:10363 13863 15197 14988 16084 13410 14657 13911
1:3981 7545 5034 9103 615 7922 9966 9164
0:4983 7672 2472 3981 12571 5120 369 917
0:14715 14607 13863 15856 16520 15531 16318 13911
3:3981 9103 7545 5034 615 7922 8160 9966
2:16045 4179 135 14607 16386 15358 16947 15324
5:226 17 16 28 27 453 2411 2221
2:226 17 2216 16 453 5267 27 2461
5:1203 1213 2221 1665 2240 2230 1891 944
0:4179 7049 10608 16045 5161 15815 6041 11571
5:755 3981 7135 615 120 906 335 9103
1:14 28 1200 477 2 27 15 6495
2:3981 2914 2445 7545 1395 5690 5282 1380
0:888 1090 1395 666 5690 1179 4689 561
0:7786 1903 4808 1747 2985 3133 1928 1910
1:1987 230 504 5772 172 180 378 509
1:335 3981 8158 5690 226 9103 7545 247
4:29 453 2216 2221 4069 17 3414 2235
0:2446 628 807 6437 2087 655 12330 3045
2:14 28 477 1200 746 2 11567 23
0:767 13410 4329 1673 13043 13863 14276 3802
0:4516 9491 8410 7169 11248 7810 10170 12464
3:477 14 27 28 1200 15 485 1955
0:2691 1115 10071 740 838 7421 830 845
1:28 477 27 14 3981 1200 1861 7545
0:1192 4069 2240 2235 4326 16045 988 6218
0:1673 27 767 3591 250 2300 2944 684
2:247 1009 1974 2596 1104 1181 1203 977
6:17 16 477 14607 2216 14 755 226
0:628 807 2446 12330 655 6437 9790 5298
2:14 1200 477 28 2 6495 15 1955
0:15041 16084 11701 14657 11571 13911 13863 14544
4:4516 9491 8410 7169 11248 12464 7810 10170
0:740 2691 1115 830 838 2470 746 8707
0:1937 1192 1113 1090 1944 2164 3319 5312
1:7763 755 1117 549 8721 3981 709 10351
0:1903 921 6231 4808 3699 888 4206 2712
2:3981 5034 615 7545 7922 9103 8160 9164
0:3638 281 239 2798 17 814 655 369
1:14607 4179 6359 16045 12526 16318 12244 1538
1:16084 11701 15041 14657 13498 13863 11571 9914
0:16045 11538 9914 11571 5108 14988 7156 13498
0:888 701 230 2159 1137 1987 1919 5772
3:4649 1313 5485 5510 1301 2240 1335 1270
1:1395 5690 1922 2914 426 9597 5265 2448
2:12571 6347 3981 2350 4808 882 4367 6294
0:5211 1283 2462 8955 2216 1277 4281 2637
3:2445 2914 3660 135 1395 6393 4780 240
3:2240 1203 1179 1665 9392 7147 1104 1009
0:7049 5161 10944 11538 1005 13949 14607 6041
1:4516 9491 8410 7169 11248 12464 7810 10170
1:1395 69 2355 791 1401 906 9025 1272
1:3981 2489 2462 7545 9103 6541 243 2794
5:3981 7545 14177 9966 9103 10605 7763 28
2:16115 62 6721 1500 63 13476 6850 2620
4:1673 3591 2944 767 4805 5944 3191 684
1:1038 971 954 948 4579 5400 8131 2593
2:1395 5690 1922 5265 2914 2445 2711 9597
1:11571 11593 14657 11701 13863 14715 15041 16105
2:1665 17 1213 16 453 1891 1181 2390
0:888 1919 2434 211 1456 1948 1755 1929
1:3981 9103 9966 7545 10605 8158 14177 7922
